divTime	mrca	species.1	species.2	n	spClade.1	spClade.2	pairClade
602.288	378	Endotricha_flammealis	Sitodiplosis_mosellana	0	Endotricha_flammealis	Sitodiplosis_mosellana	Endotricha_flammealis-Sitodiplosis_mosellana
602.288	378	Cnaphalocrocis_exigua	Sitodiplosis_mosellana	1	Cnaphalocrocis_exigua	Sitodiplosis_mosellana	Cnaphalocrocis_exigua-Sitodiplosis_mosellana
602.288	378	Parapoynx_stratiotata	Sitodiplosis_mosellana	0	Parapoynx_stratiotata	Sitodiplosis_mosellana	Parapoynx_stratiotata-Sitodiplosis_mosellana
602.288	378	Habrosyne_pyritoides	Sitodiplosis_mosellana	0	Habrosyne_pyritoides	Sitodiplosis_mosellana	Habrosyne_pyritoides-Sitodiplosis_mosellana
602.288	378	Crocallis_elinguaria	Sitodiplosis_mosellana	0	Crocallis_elinguaria	Sitodiplosis_mosellana	Crocallis_elinguaria-Sitodiplosis_mosellana
602.288	378	Orgyia_antiqua	Sitodiplosis_mosellana	0	Orgyia_antiqua	Sitodiplosis_mosellana	Orgyia_antiqua-Sitodiplosis_mosellana
602.288	378	Dendrolimus_kikuchii	Sitodiplosis_mosellana	0	Dendrolimus_kikuchii	Sitodiplosis_mosellana	Dendrolimus_kikuchii-Sitodiplosis_mosellana
602.288	378	Hydropsyche_tenuis	Sitodiplosis_mosellana	1	Hydropsyche_tenuis	Sitodiplosis_mosellana	Hydropsyche_tenuis-Sitodiplosis_mosellana
602.288	378	Sitodiplosis_mosellana	Stenopsyche_tienmushanensis	1	Sitodiplosis_mosellana	Stenopsyche_tienmushanensis	Sitodiplosis_mosellana-Stenopsyche_tienmushanensis
602.288	378	Plectrocnemia_conspersa	Sitodiplosis_mosellana	0	Plectrocnemia_conspersa	Sitodiplosis_mosellana	Plectrocnemia_conspersa-Sitodiplosis_mosellana
602.288	378	Glossosoma_conforme	Sitodiplosis_mosellana	1	Glossosoma_conforme	Sitodiplosis_mosellana	Glossosoma_conforme-Sitodiplosis_mosellana
602.288	378	Agrypnia_vestita	Sitodiplosis_mosellana	0	Agrypnia_vestita	Sitodiplosis_mosellana	Agrypnia_vestita-Sitodiplosis_mosellana
602.288	378	Limnephilus_lunatus	Sitodiplosis_mosellana	0	434	Sitodiplosis_mosellana	434-Sitodiplosis_mosellana
602.288	378	Hesperophylax_magnus	Sitodiplosis_mosellana	0	434	Sitodiplosis_mosellana	434-Sitodiplosis_mosellana
743.8	374	Microvelia_longipes	Sitodiplosis_mosellana	0	Microvelia_longipes	Sitodiplosis_mosellana	Microvelia_longipes-Sitodiplosis_mosellana
743.8	374	Gerris_buenoi	Sitodiplosis_mosellana	0	Gerris_buenoi	Sitodiplosis_mosellana	Gerris_buenoi-Sitodiplosis_mosellana
743.8	374	Lethocerus_indicus	Sitodiplosis_mosellana	0	Lethocerus_indicus	Sitodiplosis_mosellana	Lethocerus_indicus-Sitodiplosis_mosellana
743.8	374	Apolygus_lucorum	Sitodiplosis_mosellana	0	Apolygus_lucorum	Sitodiplosis_mosellana	Apolygus_lucorum-Sitodiplosis_mosellana
743.8	374	Riptortus_pedestris	Sitodiplosis_mosellana	0	Riptortus_pedestris	Sitodiplosis_mosellana	Riptortus_pedestris-Sitodiplosis_mosellana
743.8	374	Aelia_acuminata	Sitodiplosis_mosellana	0	Aelia_acuminata	Sitodiplosis_mosellana	Aelia_acuminata-Sitodiplosis_mosellana
743.8	374	Nilaparvata_lugens	Sitodiplosis_mosellana	0	Nilaparvata_lugens	Sitodiplosis_mosellana	Nilaparvata_lugens-Sitodiplosis_mosellana
743.8	374	Homalodisca_vitripennis	Sitodiplosis_mosellana	0	Homalodisca_vitripennis	Sitodiplosis_mosellana	Homalodisca_vitripennis-Sitodiplosis_mosellana
743.8	374	Sitodiplosis_mosellana	Trialeurodes_vaporariorum	0	Sitodiplosis_mosellana	Trialeurodes_vaporariorum	Sitodiplosis_mosellana-Trialeurodes_vaporariorum
743.8	374	Pachypsylla_venusta	Sitodiplosis_mosellana	0	Pachypsylla_venusta	Sitodiplosis_mosellana	Pachypsylla_venusta-Sitodiplosis_mosellana
743.8	374	Phenacoccus_solenopsis	Sitodiplosis_mosellana	0	Phenacoccus_solenopsis	Sitodiplosis_mosellana	Phenacoccus_solenopsis-Sitodiplosis_mosellana
743.8	374	Schizaphis_graminum	Sitodiplosis_mosellana	0	446	Sitodiplosis_mosellana	446-Sitodiplosis_mosellana
743.8	374	Eriosoma_lanigerum	Sitodiplosis_mosellana	0	446	Sitodiplosis_mosellana	446-Sitodiplosis_mosellana
798.2	358	Pantala_flavescens	Sitodiplosis_mosellana	0	449	Sitodiplosis_mosellana	449-Sitodiplosis_mosellana
798.2	358	Ladona_fulva	Sitodiplosis_mosellana	0	449	Sitodiplosis_mosellana	449-Sitodiplosis_mosellana
798.2	358	Rhinocypha_anisoptera	Sitodiplosis_mosellana	2	Rhinocypha_anisoptera	Sitodiplosis_mosellana	Rhinocypha_anisoptera-Sitodiplosis_mosellana
798.2	358	Ischnura_elegans	Sitodiplosis_mosellana	0	Ischnura_elegans	Sitodiplosis_mosellana	Ischnura_elegans-Sitodiplosis_mosellana
798.2	358	Calopteryx_splendens	Sitodiplosis_mosellana	0	Calopteryx_splendens	Sitodiplosis_mosellana	Calopteryx_splendens-Sitodiplosis_mosellana
798.2	358	Ephemera_danica	Sitodiplosis_mosellana	0	Ephemera_danica	Sitodiplosis_mosellana	Ephemera_danica-Sitodiplosis_mosellana
798.2	358	Baetis_rhodani	Sitodiplosis_mosellana	0	Baetis_rhodani	Sitodiplosis_mosellana	Baetis_rhodani-Sitodiplosis_mosellana
798.2	358	Cloeon_dipterum	Sitodiplosis_mosellana	0	Cloeon_dipterum	Sitodiplosis_mosellana	Cloeon_dipterum-Sitodiplosis_mosellana
1035.35	357	Notodromas_monacha	Sitodiplosis_mosellana	0	Notodromas_monacha	Sitodiplosis_mosellana	Notodromas_monacha-Sitodiplosis_mosellana
1035.35	357	Daphnia_pulicaria	Sitodiplosis_mosellana	0	Daphnia_pulicaria	Sitodiplosis_mosellana	Daphnia_pulicaria-Sitodiplosis_mosellana
1035.35	357	Eurytemora_affinis	Sitodiplosis_mosellana	0	Eurytemora_affinis	Sitodiplosis_mosellana	Eurytemora_affinis-Sitodiplosis_mosellana
1035.35	357	Paracyclopina_nana	Sitodiplosis_mosellana	0	Paracyclopina_nana	Sitodiplosis_mosellana	Paracyclopina_nana-Sitodiplosis_mosellana
1035.35	357	Lepeophtheirus_salmonis	Sitodiplosis_mosellana	1	Lepeophtheirus_salmonis	Sitodiplosis_mosellana	Lepeophtheirus_salmonis-Sitodiplosis_mosellana
1035.35	357	Macrobrachium_nipponense	Sitodiplosis_mosellana	0	Macrobrachium_nipponense	Sitodiplosis_mosellana	Macrobrachium_nipponense-Sitodiplosis_mosellana
1035.35	357	Portunus_trituberculatus	Sitodiplosis_mosellana	0	Portunus_trituberculatus	Sitodiplosis_mosellana	Portunus_trituberculatus-Sitodiplosis_mosellana
1035.35	357	Procambarus_clarkii	Sitodiplosis_mosellana	0	Procambarus_clarkii	Sitodiplosis_mosellana	Procambarus_clarkii-Sitodiplosis_mosellana
1035.35	357	Bathynomus_jamesi	Sitodiplosis_mosellana	0	Bathynomus_jamesi	Sitodiplosis_mosellana	Bathynomus_jamesi-Sitodiplosis_mosellana
1035.35	357	Parhyale_hawaiensis	Sitodiplosis_mosellana	0	Parhyale_hawaiensis	Sitodiplosis_mosellana	Parhyale_hawaiensis-Sitodiplosis_mosellana
1035.35	357	Sitodiplosis_mosellana	Trachelipus_rathkii	0	Sitodiplosis_mosellana	464	464-Sitodiplosis_mosellana
1035.35	357	Armadillidium_vulgare	Sitodiplosis_mosellana	0	464	Sitodiplosis_mosellana	464-Sitodiplosis_mosellana
1306.34	342	Dimorphilus_gyrociliatus	Sitodiplosis_mosellana	0	Dimorphilus_gyrociliatus	Sitodiplosis_mosellana	Dimorphilus_gyrociliatus-Sitodiplosis_mosellana
1306.34	342	Owenia_fusiformis	Sitodiplosis_mosellana	0	Owenia_fusiformis	Sitodiplosis_mosellana	Owenia_fusiformis-Sitodiplosis_mosellana
1306.34	342	Capitella_teleta	Sitodiplosis_mosellana	0	Capitella_teleta	Sitodiplosis_mosellana	Capitella_teleta-Sitodiplosis_mosellana
1306.34	342	Sitodiplosis_mosellana	Streblospio_benedicti	0	Sitodiplosis_mosellana	Streblospio_benedicti	Sitodiplosis_mosellana-Streblospio_benedicti
1306.34	342	Hydroides_elegans	Sitodiplosis_mosellana	0	Hydroides_elegans	Sitodiplosis_mosellana	Hydroides_elegans-Sitodiplosis_mosellana
1306.34	342	Paraescarpia_echinospica	Sitodiplosis_mosellana	0	472	Sitodiplosis_mosellana	472-Sitodiplosis_mosellana
1306.34	342	Lamellibrachia_luymesi	Sitodiplosis_mosellana	0	472	Sitodiplosis_mosellana	472-Sitodiplosis_mosellana
1306.34	342	Enchytraeus_crypticus	Sitodiplosis_mosellana	0	Enchytraeus_crypticus	Sitodiplosis_mosellana	Enchytraeus_crypticus-Sitodiplosis_mosellana
1306.34	342	Helobdella_robusta	Sitodiplosis_mosellana	0	Helobdella_robusta	Sitodiplosis_mosellana	Helobdella_robusta-Sitodiplosis_mosellana
1306.34	342	Hirudo_medicinalis	Sitodiplosis_mosellana	0	476	Sitodiplosis_mosellana	476-Sitodiplosis_mosellana
1306.34	342	Poecilobdella_manillensis	Sitodiplosis_mosellana	0	476	Sitodiplosis_mosellana	476-Sitodiplosis_mosellana
1306.34	342	Eisenia_fetida	Sitodiplosis_mosellana	0	478	Sitodiplosis_mosellana	478-Sitodiplosis_mosellana
1306.34	342	Aporrectodea_caliginosa	Sitodiplosis_mosellana	0	478	Sitodiplosis_mosellana	478-Sitodiplosis_mosellana
1306.34	342	Eudrilus_eugeniae	Sitodiplosis_mosellana	0	Eudrilus_eugeniae	Sitodiplosis_mosellana	Eudrilus_eugeniae-Sitodiplosis_mosellana
1306.34	342	Amynthas_corticis	Sitodiplosis_mosellana	0	480	Sitodiplosis_mosellana	480-Sitodiplosis_mosellana
1306.34	342	Metaphire_vulgaris	Sitodiplosis_mosellana	0	480	Sitodiplosis_mosellana	480-Sitodiplosis_mosellana
1306.34	342	Gigantopelta_aegis	Sitodiplosis_mosellana	0	Gigantopelta_aegis	Sitodiplosis_mosellana	Gigantopelta_aegis-Sitodiplosis_mosellana
1306.34	342	Haliotis_rufescens	Sitodiplosis_mosellana	0	Haliotis_rufescens	Sitodiplosis_mosellana	Haliotis_rufescens-Sitodiplosis_mosellana
1306.34	342	Sitodiplosis_mosellana	Steromphala_cineraria	0	Sitodiplosis_mosellana	Steromphala_cineraria	Sitodiplosis_mosellana-Steromphala_cineraria
1306.34	342	Patella_pellucida	Sitodiplosis_mosellana	0	Patella_pellucida	Sitodiplosis_mosellana	Patella_pellucida-Sitodiplosis_mosellana
1306.34	342	Pomacea_canaliculata	Sitodiplosis_mosellana	0	Pomacea_canaliculata	Sitodiplosis_mosellana	Pomacea_canaliculata-Sitodiplosis_mosellana
1306.34	342	Batillaria_attramentaria	Sitodiplosis_mosellana	0	Batillaria_attramentaria	Sitodiplosis_mosellana	Batillaria_attramentaria-Sitodiplosis_mosellana
1306.34	342	Phymorhynchus_buccinoides	Sitodiplosis_mosellana	0	Phymorhynchus_buccinoides	Sitodiplosis_mosellana	Phymorhynchus_buccinoides-Sitodiplosis_mosellana
1306.34	342	Alviniconcha_marisindica	Sitodiplosis_mosellana	0	Alviniconcha_marisindica	Sitodiplosis_mosellana	Alviniconcha_marisindica-Sitodiplosis_mosellana
1306.34	342	Plakobranchus_ocellatus	Sitodiplosis_mosellana	0	Plakobranchus_ocellatus	Sitodiplosis_mosellana	Plakobranchus_ocellatus-Sitodiplosis_mosellana
1306.34	342	Biomphalaria_glabrata	Sitodiplosis_mosellana	0	Biomphalaria_glabrata	Sitodiplosis_mosellana	Biomphalaria_glabrata-Sitodiplosis_mosellana
1306.34	342	Achatina_immaculata	Sitodiplosis_mosellana	0	Achatina_immaculata	Sitodiplosis_mosellana	Achatina_immaculata-Sitodiplosis_mosellana
1306.34	342	Arion_vulgaris	Sitodiplosis_mosellana	0	Arion_vulgaris	Sitodiplosis_mosellana	Arion_vulgaris-Sitodiplosis_mosellana
1306.34	342	Cepaea_nemoralis	Sitodiplosis_mosellana	0	493	Sitodiplosis_mosellana	493-Sitodiplosis_mosellana
1306.34	342	Candidula_unifasciata	Sitodiplosis_mosellana	0	493	Sitodiplosis_mosellana	493-Sitodiplosis_mosellana
490	391	Eristalis_tenax	Mayetiola_destructor	0	Eristalis_tenax	Mayetiola_destructor	Eristalis_tenax-Mayetiola_destructor
490	391	Mayetiola_destructor	Syritta_pipiens	0	Mayetiola_destructor	Syritta_pipiens	Mayetiola_destructor-Syritta_pipiens
490	391	Mayetiola_destructor	Volucella_inanis	0	Mayetiola_destructor	Volucella_inanis	Mayetiola_destructor-Volucella_inanis
490	391	Cheilosia_vulpina	Mayetiola_destructor	0	Cheilosia_vulpina	Mayetiola_destructor	Cheilosia_vulpina-Mayetiola_destructor
490	391	Criorhina_berberina	Mayetiola_destructor	0	404	Mayetiola_destructor	404-Mayetiola_destructor
490	391	Mayetiola_destructor	Xylota_sylvarum	0	Mayetiola_destructor	404	404-Mayetiola_destructor
490	391	Mayetiola_destructor	Platycheirus_albimanus	0	Mayetiola_destructor	405	405-Mayetiola_destructor
490	391	Mayetiola_destructor	Sphaerophoria_rueppellii	0	Mayetiola_destructor	405	405-Mayetiola_destructor
490	391	Mayetiola_destructor	Scaeva_pyrastri	0	Mayetiola_destructor	405	405-Mayetiola_destructor
490	391	Mayetiola_destructor	Xanthogramma_pedissequum	0	Mayetiola_destructor	405	405-Mayetiola_destructor
490	391	Chrysotoxum_bicinctum	Mayetiola_destructor	0	405	Mayetiola_destructor	405-Mayetiola_destructor
490	391	Ephydra_gracilis	Mayetiola_destructor	1	410	Mayetiola_destructor	410-Mayetiola_destructor
490	391	Cirrula_hians	Mayetiola_destructor	1	410	Mayetiola_destructor	410-Mayetiola_destructor
490	391	Mayetiola_destructor	Phortica_variegata	0	Mayetiola_destructor	Phortica_variegata	Mayetiola_destructor-Phortica_variegata
490	391	Leucophenga_varia	Mayetiola_destructor	0	Leucophenga_varia	Mayetiola_destructor	Leucophenga_varia-Mayetiola_destructor
490	391	Chymomyza_costata	Mayetiola_destructor	2	Chymomyza_costata	Mayetiola_destructor	Chymomyza_costata-Mayetiola_destructor
490	391	Mayetiola_destructor	Scaptodrosophila_lebanonensis	0	Mayetiola_destructor	Scaptodrosophila_lebanonensis	Mayetiola_destructor-Scaptodrosophila_lebanonensis
490	391	Drosophila_athabasca	Mayetiola_destructor	0	Drosophila_athabasca	Mayetiola_destructor	Drosophila_athabasca-Mayetiola_destructor
490	391	Lordiphosa_clarofinis	Mayetiola_destructor	1	Lordiphosa_clarofinis	Mayetiola_destructor	Lordiphosa_clarofinis-Mayetiola_destructor
490	391	Mayetiola_destructor	Scaptomyza_graminum	0	Mayetiola_destructor	Scaptomyza_graminum	Mayetiola_destructor-Scaptomyza_graminum
490	391	Mayetiola_destructor	Zaprionus_capensis	0	Mayetiola_destructor	Zaprionus_capensis	Mayetiola_destructor-Zaprionus_capensis
602.288	378	Mayetiola_destructor	Neomicropteryx_cornuta	1	Mayetiola_destructor	Neomicropteryx_cornuta	Mayetiola_destructor-Neomicropteryx_cornuta
602.288	378	Mayetiola_destructor	Ypsolopha_scabrella	0	Mayetiola_destructor	Ypsolopha_scabrella	Mayetiola_destructor-Ypsolopha_scabrella
602.288	378	Mayetiola_destructor	Notocelia_uddmanniana	0	Mayetiola_destructor	Notocelia_uddmanniana	Mayetiola_destructor-Notocelia_uddmanniana
602.288	378	Mayetiola_destructor	Melinaea_marsaeus_rileyi	0	Mayetiola_destructor	Melinaea_marsaeus_rileyi	Mayetiola_destructor-Melinaea_marsaeus_rileyi
602.288	378	Endotricha_flammealis	Mayetiola_destructor	0	Endotricha_flammealis	Mayetiola_destructor	Endotricha_flammealis-Mayetiola_destructor
602.288	378	Cnaphalocrocis_exigua	Mayetiola_destructor	0	Cnaphalocrocis_exigua	Mayetiola_destructor	Cnaphalocrocis_exigua-Mayetiola_destructor
602.288	378	Mayetiola_destructor	Parapoynx_stratiotata	1	Mayetiola_destructor	Parapoynx_stratiotata	Mayetiola_destructor-Parapoynx_stratiotata
602.288	378	Habrosyne_pyritoides	Mayetiola_destructor	0	Habrosyne_pyritoides	Mayetiola_destructor	Habrosyne_pyritoides-Mayetiola_destructor
602.288	378	Crocallis_elinguaria	Mayetiola_destructor	0	Crocallis_elinguaria	Mayetiola_destructor	Crocallis_elinguaria-Mayetiola_destructor
602.288	378	Mayetiola_destructor	Orgyia_antiqua	0	Mayetiola_destructor	Orgyia_antiqua	Mayetiola_destructor-Orgyia_antiqua
602.288	378	Dendrolimus_kikuchii	Mayetiola_destructor	0	Dendrolimus_kikuchii	Mayetiola_destructor	Dendrolimus_kikuchii-Mayetiola_destructor
602.288	378	Hydropsyche_tenuis	Mayetiola_destructor	1	Hydropsyche_tenuis	Mayetiola_destructor	Hydropsyche_tenuis-Mayetiola_destructor
602.288	378	Mayetiola_destructor	Stenopsyche_tienmushanensis	0	Mayetiola_destructor	Stenopsyche_tienmushanensis	Mayetiola_destructor-Stenopsyche_tienmushanensis
602.288	378	Mayetiola_destructor	Plectrocnemia_conspersa	0	Mayetiola_destructor	Plectrocnemia_conspersa	Mayetiola_destructor-Plectrocnemia_conspersa
602.288	378	Glossosoma_conforme	Mayetiola_destructor	2	Glossosoma_conforme	Mayetiola_destructor	Glossosoma_conforme-Mayetiola_destructor
602.288	378	Agrypnia_vestita	Mayetiola_destructor	0	Agrypnia_vestita	Mayetiola_destructor	Agrypnia_vestita-Mayetiola_destructor
602.288	378	Limnephilus_lunatus	Mayetiola_destructor	1	434	Mayetiola_destructor	434-Mayetiola_destructor
602.288	378	Hesperophylax_magnus	Mayetiola_destructor	0	434	Mayetiola_destructor	434-Mayetiola_destructor
743.8	374	Mayetiola_destructor	Microvelia_longipes	0	Mayetiola_destructor	Microvelia_longipes	Mayetiola_destructor-Microvelia_longipes
743.8	374	Gerris_buenoi	Mayetiola_destructor	0	Gerris_buenoi	Mayetiola_destructor	Gerris_buenoi-Mayetiola_destructor
743.8	374	Lethocerus_indicus	Mayetiola_destructor	0	Lethocerus_indicus	Mayetiola_destructor	Lethocerus_indicus-Mayetiola_destructor
743.8	374	Apolygus_lucorum	Mayetiola_destructor	0	Apolygus_lucorum	Mayetiola_destructor	Apolygus_lucorum-Mayetiola_destructor
743.8	374	Mayetiola_destructor	Riptortus_pedestris	0	Mayetiola_destructor	Riptortus_pedestris	Mayetiola_destructor-Riptortus_pedestris
743.8	374	Aelia_acuminata	Mayetiola_destructor	0	Aelia_acuminata	Mayetiola_destructor	Aelia_acuminata-Mayetiola_destructor
743.8	374	Mayetiola_destructor	Nilaparvata_lugens	0	Mayetiola_destructor	Nilaparvata_lugens	Mayetiola_destructor-Nilaparvata_lugens
743.8	374	Homalodisca_vitripennis	Mayetiola_destructor	0	Homalodisca_vitripennis	Mayetiola_destructor	Homalodisca_vitripennis-Mayetiola_destructor
743.8	374	Mayetiola_destructor	Trialeurodes_vaporariorum	0	Mayetiola_destructor	Trialeurodes_vaporariorum	Mayetiola_destructor-Trialeurodes_vaporariorum
743.8	374	Mayetiola_destructor	Pachypsylla_venusta	0	Mayetiola_destructor	Pachypsylla_venusta	Mayetiola_destructor-Pachypsylla_venusta
743.8	374	Mayetiola_destructor	Phenacoccus_solenopsis	0	Mayetiola_destructor	Phenacoccus_solenopsis	Mayetiola_destructor-Phenacoccus_solenopsis
743.8	374	Mayetiola_destructor	Schizaphis_graminum	0	Mayetiola_destructor	446	446-Mayetiola_destructor
743.8	374	Eriosoma_lanigerum	Mayetiola_destructor	0	446	Mayetiola_destructor	446-Mayetiola_destructor
798.2	358	Mayetiola_destructor	Pantala_flavescens	0	Mayetiola_destructor	449	449-Mayetiola_destructor
798.2	358	Ladona_fulva	Mayetiola_destructor	0	449	Mayetiola_destructor	449-Mayetiola_destructor
798.2	358	Mayetiola_destructor	Rhinocypha_anisoptera	0	Mayetiola_destructor	Rhinocypha_anisoptera	Mayetiola_destructor-Rhinocypha_anisoptera
798.2	358	Ischnura_elegans	Mayetiola_destructor	0	Ischnura_elegans	Mayetiola_destructor	Ischnura_elegans-Mayetiola_destructor
798.2	358	Calopteryx_splendens	Mayetiola_destructor	0	Calopteryx_splendens	Mayetiola_destructor	Calopteryx_splendens-Mayetiola_destructor
798.2	358	Ephemera_danica	Mayetiola_destructor	0	Ephemera_danica	Mayetiola_destructor	Ephemera_danica-Mayetiola_destructor
798.2	358	Baetis_rhodani	Mayetiola_destructor	0	Baetis_rhodani	Mayetiola_destructor	Baetis_rhodani-Mayetiola_destructor
798.2	358	Cloeon_dipterum	Mayetiola_destructor	0	Cloeon_dipterum	Mayetiola_destructor	Cloeon_dipterum-Mayetiola_destructor
1035.35	357	Mayetiola_destructor	Notodromas_monacha	0	Mayetiola_destructor	Notodromas_monacha	Mayetiola_destructor-Notodromas_monacha
1035.35	357	Daphnia_pulicaria	Mayetiola_destructor	0	Daphnia_pulicaria	Mayetiola_destructor	Daphnia_pulicaria-Mayetiola_destructor
1035.35	357	Eurytemora_affinis	Mayetiola_destructor	0	Eurytemora_affinis	Mayetiola_destructor	Eurytemora_affinis-Mayetiola_destructor
1035.35	357	Mayetiola_destructor	Paracyclopina_nana	0	Mayetiola_destructor	Paracyclopina_nana	Mayetiola_destructor-Paracyclopina_nana
1035.35	357	Lepeophtheirus_salmonis	Mayetiola_destructor	1	Lepeophtheirus_salmonis	Mayetiola_destructor	Lepeophtheirus_salmonis-Mayetiola_destructor
1035.35	357	Macrobrachium_nipponense	Mayetiola_destructor	0	Macrobrachium_nipponense	Mayetiola_destructor	Macrobrachium_nipponense-Mayetiola_destructor
1035.35	357	Mayetiola_destructor	Portunus_trituberculatus	0	Mayetiola_destructor	Portunus_trituberculatus	Mayetiola_destructor-Portunus_trituberculatus
1035.35	357	Mayetiola_destructor	Procambarus_clarkii	0	Mayetiola_destructor	Procambarus_clarkii	Mayetiola_destructor-Procambarus_clarkii
1035.35	357	Bathynomus_jamesi	Mayetiola_destructor	0	Bathynomus_jamesi	Mayetiola_destructor	Bathynomus_jamesi-Mayetiola_destructor
1035.35	357	Mayetiola_destructor	Parhyale_hawaiensis	0	Mayetiola_destructor	Parhyale_hawaiensis	Mayetiola_destructor-Parhyale_hawaiensis
1035.35	357	Mayetiola_destructor	Trachelipus_rathkii	0	Mayetiola_destructor	464	464-Mayetiola_destructor
1035.35	357	Armadillidium_vulgare	Mayetiola_destructor	0	464	Mayetiola_destructor	464-Mayetiola_destructor
1306.34	342	Dimorphilus_gyrociliatus	Mayetiola_destructor	0	Dimorphilus_gyrociliatus	Mayetiola_destructor	Dimorphilus_gyrociliatus-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Owenia_fusiformis	0	Mayetiola_destructor	Owenia_fusiformis	Mayetiola_destructor-Owenia_fusiformis
1306.34	342	Capitella_teleta	Mayetiola_destructor	0	Capitella_teleta	Mayetiola_destructor	Capitella_teleta-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Streblospio_benedicti	0	Mayetiola_destructor	Streblospio_benedicti	Mayetiola_destructor-Streblospio_benedicti
1306.34	342	Hydroides_elegans	Mayetiola_destructor	0	Hydroides_elegans	Mayetiola_destructor	Hydroides_elegans-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Paraescarpia_echinospica	0	Mayetiola_destructor	472	472-Mayetiola_destructor
1306.34	342	Lamellibrachia_luymesi	Mayetiola_destructor	0	472	Mayetiola_destructor	472-Mayetiola_destructor
1306.34	342	Enchytraeus_crypticus	Mayetiola_destructor	0	Enchytraeus_crypticus	Mayetiola_destructor	Enchytraeus_crypticus-Mayetiola_destructor
1306.34	342	Helobdella_robusta	Mayetiola_destructor	0	Helobdella_robusta	Mayetiola_destructor	Helobdella_robusta-Mayetiola_destructor
1306.34	342	Hirudo_medicinalis	Mayetiola_destructor	0	476	Mayetiola_destructor	476-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Poecilobdella_manillensis	0	Mayetiola_destructor	476	476-Mayetiola_destructor
1306.34	342	Eisenia_fetida	Mayetiola_destructor	0	478	Mayetiola_destructor	478-Mayetiola_destructor
1306.34	342	Aporrectodea_caliginosa	Mayetiola_destructor	0	478	Mayetiola_destructor	478-Mayetiola_destructor
1306.34	342	Eudrilus_eugeniae	Mayetiola_destructor	0	Eudrilus_eugeniae	Mayetiola_destructor	Eudrilus_eugeniae-Mayetiola_destructor
1306.34	342	Amynthas_corticis	Mayetiola_destructor	0	480	Mayetiola_destructor	480-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Metaphire_vulgaris	0	Mayetiola_destructor	480	480-Mayetiola_destructor
1306.34	342	Gigantopelta_aegis	Mayetiola_destructor	0	Gigantopelta_aegis	Mayetiola_destructor	Gigantopelta_aegis-Mayetiola_destructor
1306.34	342	Haliotis_rufescens	Mayetiola_destructor	0	Haliotis_rufescens	Mayetiola_destructor	Haliotis_rufescens-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Steromphala_cineraria	0	Mayetiola_destructor	Steromphala_cineraria	Mayetiola_destructor-Steromphala_cineraria
1306.34	342	Mayetiola_destructor	Patella_pellucida	0	Mayetiola_destructor	Patella_pellucida	Mayetiola_destructor-Patella_pellucida
1306.34	342	Mayetiola_destructor	Pomacea_canaliculata	0	Mayetiola_destructor	Pomacea_canaliculata	Mayetiola_destructor-Pomacea_canaliculata
1306.34	342	Batillaria_attramentaria	Mayetiola_destructor	0	Batillaria_attramentaria	Mayetiola_destructor	Batillaria_attramentaria-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Phymorhynchus_buccinoides	0	Mayetiola_destructor	Phymorhynchus_buccinoides	Mayetiola_destructor-Phymorhynchus_buccinoides
1306.34	342	Alviniconcha_marisindica	Mayetiola_destructor	0	Alviniconcha_marisindica	Mayetiola_destructor	Alviniconcha_marisindica-Mayetiola_destructor
1306.34	342	Mayetiola_destructor	Plakobranchus_ocellatus	0	Mayetiola_destructor	Plakobranchus_ocellatus	Mayetiola_destructor-Plakobranchus_ocellatus
1306.34	342	Biomphalaria_glabrata	Mayetiola_destructor	0	Biomphalaria_glabrata	Mayetiola_destructor	Biomphalaria_glabrata-Mayetiola_destructor
1306.34	342	Achatina_immaculata	Mayetiola_destructor	0	Achatina_immaculata	Mayetiola_destructor	Achatina_immaculata-Mayetiola_destructor
1306.34	342	Arion_vulgaris	Mayetiola_destructor	0	Arion_vulgaris	Mayetiola_destructor	Arion_vulgaris-Mayetiola_destructor
1306.34	342	Cepaea_nemoralis	Mayetiola_destructor	0	493	Mayetiola_destructor	493-Mayetiola_destructor
1306.34	342	Candidula_unifasciata	Mayetiola_destructor	0	493	Mayetiola_destructor	493-Mayetiola_destructor
104.3854	401	Eristalis_tenax	Syritta_pipiens	3	Eristalis_tenax	Syritta_pipiens	Eristalis_tenax-Syritta_pipiens
115.4318	400	Eristalis_tenax	Volucella_inanis	15	Eristalis_tenax	Volucella_inanis	Eristalis_tenax-Volucella_inanis
115.4318	400	Cheilosia_vulpina	Eristalis_tenax	5	Cheilosia_vulpina	Eristalis_tenax	Cheilosia_vulpina-Eristalis_tenax
115.4318	400	Criorhina_berberina	Eristalis_tenax	2	404	Eristalis_tenax	404-Eristalis_tenax
115.4318	400	Eristalis_tenax	Xylota_sylvarum	7	Eristalis_tenax	404	404-Eristalis_tenax
123.16	399	Eristalis_tenax	Platycheirus_albimanus	1	Eristalis_tenax	405	405-Eristalis_tenax
